mileage,make,model,fuel,gear,offerType,price,hp,year
143134,Hyundai,i20,Petrol,Automatic,Used,4480,108.0,2014
500,Hyundai,i20,,Manual,Used,13157,,2019
109618,Opel,Mokka,Diesel,Manual,Used,4477,103.0,2014
109962,Peugeot,308,Petrol,Automatic,Used,7243,124.0,2019
85673,Volkswagen,Tiguan,Electric,Automatic,Used,8313,145.0,2014
89932,BMW,5 Series,Diesel,Manual,Used,11611,50.0,2017
138693,Audi,A3,Diesel,Manual,Used,7200,71.0,2013
113251,SEAT,Arona,Petrol,Manual,Used,6569,144.0,2017
175341,BMW,X3,Electric,Manual,Used,8655,150.0,2011
29905,Volkswagen,Tiguan,Petrol,Automatic,New,21639,144.0,2019
167337,Renault,Megane,Petrol,Manual,Used,2395,117.0,2011
17848,Peugeot,208,Petrol,Automatic,Used,15924,148.0,2021
26791,Renault,Captur,Diesel,Automatic,Demonstration,12524,172.0,2020
28831,Peugeot,208,Petrol,Manual,New,11373,50.0,2017
58508,Peugeot,3008,Petrol,Automatic,Used,9493,107.0,2021
82325,SEAT,Leon,Petrol,Manual,Demonstration,9129,110.0,2019
113453,Skoda,Kodiaq,Petrol,Manual,Used,5200,115.0,2012
34475,Toyota,C-HR,Diesel,Manual,Used,10868,50.0,2019
97122,Ford,Fiesta,Diesel,Automatic,Used,6170,67.0,2015
500,BMW,1 Series,Diesel,Manual,Used,26016,113.0,2020
500,Peugeot,208,Diesel,Semi-automatic,Demonstration,12042,160.0,2020
500,Audi,A3,Diesel,Manual,Used,21219,96.0,2021
92526,Hyundai,Kona,Petrol,Manual,Used,6374,79.0,2015
84557,Ford,Kuga,Petrol,Automatic,Used,7750,146.0,2013
156194,Toyota,Corolla,Petrol,Automatic,Used,4703,106.0,2012
190700,Volkswagen,Golf,Petrol,Automatic,Used,4451,161.0,2012
44474,SEAT,Leon,Hybrid,Manual,Used,11932,105.0,2021
70566,Opel,Insignia,Hybrid,Manual,Used,8033,61.0,2017
55586,Opel,Mokka,Diesel,Manual,Used,5199,172.0,2014
130050,Audi,Q5,Diesel,Manual,Demonstration,12654,165.0,2015
155124,Hyundai,i30,Diesel,Automatic,Demonstration,4368,78.0,2012
89852,Ford,Fiesta,Electric,Manual,Used,10176,129.0,2017
172764,Toyota,Yaris,Diesel,Automatic,Used,5763,109.0,2015
16132,Opel,Astra,Diesel,Automatic,Used,10985,156.0,2019
64381,Volkswagen,Polo,Petrol,Manual,Used,5849,66.0,2011
500,Toyota,RAV4,Petrol,Manual,Used,19968,154.0,2021
182012,Mercedes-Benz,C-Class,Petrol,Automatic,Used,5835,174.0,2011
105942,Audi,A4,Petrol,Manual,Used,9918,66.0,2015
77453,Toyota,RAV4,Petrol,Manual,Used,8169,111.0,2014
10310,Toyota,C-HR,Electric,Manual,Used,17543,167.0,2018
47589,Hyundai,Kona,Diesel,Automatic,Used,9131,82.0,2018
91387,Opel,Corsa,Electric,Automatic,Used,6210,92.0,2013
108222,Peugeot,308,Petrol,Automatic,Used,6474,155.0,2016
75600,Audi,Q5,Diesel,Manual,Used,10940,103.0,2016
68051,Renault,Captur,Hybrid,Automatic,Used,7572,54.0,2016
138460,Skoda,Fabia,Hybrid,Manual,Used,4282,91.0,2011
159209,Volkswagen,Passat,Petrol,Automatic,Used,5248,200.0,2012
91491,Opel,Astra,Electric,Semi-automatic,Used,7275,203.0,2016
142069,Opel,Corsa,Diesel,Automatic,Used,3691,93.0,2013
96305,Audi,A4,Diesel,Manual,Used,9049,69.0,2016
147473,Ford,Mondeo,Diesel,Automatic,Used,3521,100.0,2012
8840,Skoda,Octavia,Electric,Manual,Demonstration,21382,194.0,2019
109437,Volkswagen,Tiguan,Petrol,Manual,Used,7734,145.0,2013
46186,BMW,5 Series,Hybrid,Automatic,Used,22510,193.0,2018
102282,Peugeot,208,Petrol,Manual,Used,7348,159.0,2020
72791,Ford,Kuga,Petrol,Manual,Used,5898,50.0,2014
135336,SEAT,Ateca,Diesel,Automatic,Used,3524,78.0,2012
168439,Skoda,Octavia,Diesel,Automatic,Used,4041,89.0,2011
109383,Skoda,Octavia,Petrol,Automatic,Used,5879,100.0,2014
187589,Ford,Focus,Petrol,Manual,Used,3483,75.0,2012
19203,Opel,Corsa,Diesel,Automatic,Used,10465,104.0,2020
6791,Peugeot,208,Electric,Manual,Used,18708,144.0,2021
43512,Hyundai,Tucson,Petrol,Automatic,Used,10441,136.0,2021
78375,Audi,A3,Diesel,Manual,Used,20607,170.0,2021
124262,Renault,Kadjar,Electric,Manual,Used,7235,122.0,2017
115217,Hyundai,Kona,Petrol,Automatic,Used,4979,93.0,2014
103267,Volkswagen,Passat,Petrol,Manual,Used,7317,117.0,2015
136635,Peugeot,508,Diesel,Automatic,Used,3919,54.0,2013
35145,Opel,Mokka,Diesel,Manual,Used,10183,50.0,2020
75343,Hyundai,i20,Diesel,Manual,Used,6924,138.0,2015
137781,Skoda,Fabia,Petrol,Manual,Used,5808,155.0,2015
67231,Toyota,C-HR,Petrol,Manual,Used,11289,115.0,2018
103430,BMW,5 Series,Hybrid,Manual,Used,9680,91.0,2015
75510,BMW,X3,Electric,Manual,Demonstration,13470,50.0,2014
137180,Hyundai,Kona,Diesel,Manual,Used,3557,160.0,2013
98738,Skoda,Kodiaq,Hybrid,Automatic,Used,5825,142.0,2011
144642,Skoda,Fabia,Diesel,Automatic,Used,4203,133.0,2011
85292,Mercedes-Benz,E-Class,Diesel,Manual,Used,14123,109.0,2015
25045,Mercedes-Benz,C-Class,Petrol,Manual,Used,26723,94.0,2021
200795,Peugeot,308,Electric,Manual,Used,3223,57.0,2013
80017,Audi,A4,Hybrid,Manual,Used,17413,123.0,2018
170694,SEAT,Leon,Petrol,Manual,Used,2965,84.0,2014
142582,Audi,A4,Diesel,Manual,Used,7787,89.0,2014
189377,Audi,Q5,Diesel,Semi-automatic,Used,4364,183.0,2012
139999,BMW,1 Series,Diesel,Automatic,Used,11850,124.0,2017
34386,Hyundai,Tucson,Petrol,Manual,New,12068,50.0,2018
92101,Hyundai,i20,Petrol,Manual,Used,5224,84.0,2014
113408,BMW,5 Series,Diesel,Manual,Used,9390,65.0,2016
89871,Ford,Kuga,Petrol,Manual,Used,6131,104.0,2016
142712,Skoda,Octavia,Petrol,Automatic,Used,4908,58.0,2013
51297,Ford,Fiesta,Petrol,Manual,Used,7836,132.0,2018
54131,Renault,Captur,Diesel,Manual,Used,7413,98.0,2017
221727,Audi,Q5,Diesel,Manual,Used,4104,84.0,2011
51505,Volkswagen,Tiguan,Petrol,Automatic,Used,8103,132.0,2016
129024,Ford,Fiesta,Petrol,Manual,Used,5976,106.0,2015
63348,SEAT,Leon,Diesel,Semi-automatic,Used,10793,107.0,2019
64735,Mercedes-Benz,E-Class,Diesel,Manual,New,15179,98.0,2014
500,Peugeot,3008,Hybrid,Manual,Used,13514,,2021
51806,Volkswagen,Polo,Petrol,Manual,Used,10057,126.0,2017
169760,Volkswagen,Polo,Diesel,Manual,Used,3717,116.0,2012
92154,Skoda,Octavia,Petrol,Manual,New,8396,160.0,2015
27004,Skoda,Fabia,Petrol,,Used,13535,89.0,2020
83982,Audi,A3,Diesel,Manual,Used,12244,118.0,2013
141407,Audi,A6,Diesel,Manual,Used,12144,222.0,2018
47492,Volkswagen,Tiguan,Hybrid,Manual,Used,15567,111.0,2019
77465,SEAT,Arona,Petrol,Automatic,Used,9035,127.0,2018
146078,Ford,Fiesta,Diesel,Automatic,Used,2835,63.0,2011
82158,BMW,1 Series,Petrol,Automatic,Used,11925,92.0,2015
186944,Ford,Mondeo,Petrol,Automatic,Used,3946,118.0,2014
52915,Hyundai,i30,Petrol,Manual,Used,7607,132.0,2014
39753,Audi,Q5,Diesel,Automatic,Used,27512,158.0,2020
122597,Toyota,Corolla,Diesel,Manual,Used,4691,120.0,2011
75825,Audi,Q5,Diesel,Manual,Used,15297,146.0,2016
500,Mercedes-Benz,E-Class,Hybrid,Automatic,Used,32910,85.0,2021
500,Audi,A4,Petrol,Manual,Used,28919,136.0,2020
76240,Audi,A3,Petrol,Manual,Used,14336,112.0,2017
500,BMW,1 Series,Diesel,Manual,Used,30515,121.0,2021
93958,SEAT,Leon,Petrol,Manual,New,8915,93.0,2015
71840,Ford,Mondeo,Petrol,Manual,Used,8276,68.0,2017
42425,Renault,Clio,Petrol,Automatic,Used,6377,70.0,2016
217963,Opel,Insignia,Diesel,Manual,Used,1963,119.0,2011
144194,Opel,Corsa,Petrol,Manual,Used,3082,127.0,2011
21688,Opel,Corsa,Diesel,Manual,Demonstration,12380,108.0,2020
129272,BMW,3 Series,Diesel,Automatic,New,10691,120.0,2012
117145,Renault,Clio,Petrol,Semi-automatic,Used,3945,76.0,2014
120785,BMW,5 Series,Diesel,Automatic,New,17360,149.0,2017
161556,Renault,Megane,Diesel,Manual,New,5897,114.0,2017
116097,Hyundai,Kona,Electric,Manual,Used,7101,94.0,2016
53080,Peugeot,308,Diesel,Manual,Used,13184,154.0,2021
105075,Opel,Astra,Petrol,Automatic,Used,6704,157.0,2019
23710,Audi,A4,Petrol,Automatic,Used,26836,61.0,2021
114959,Toyota,RAV4,Petrol,Automatic,Used,9125,129.0,2018
42734,Audi,A4,Diesel,Manual,Used,18954,72.0,2021
80040,Opel,Mokka,Petrol,Automatic,Used,5552,132.0,2017
102262,Peugeot,308,Petrol,Manual,Demonstration,5848,50.0,2016
500,Hyundai,Tucson,Diesel,Manual,Used,9360,122.0,2019
40224,Hyundai,i20,Petrol,Manual,Used,13992,146.0,2020
110969,BMW,3 Series,Hybrid,Automatic,Used,8225,115.0,2011
500,Toyota,C-HR,Diesel,Automatic,Used,17001,78.0,2021
66751,BMW,5 Series,Diesel,Manual,Used,19206,200.0,2018
500,SEAT,Leon,Petrol,Automatic,Used,14454,181.0,2020
59751,Hyundai,Tucson,Petrol,Manual,Demonstration,10336,88.0,2018
19845,SEAT,Ibiza,Petrol,Manual,Used,12281,103.0,2021
126407,Hyundai,Tucson,Diesel,Manual,Used,4511,50.0,2014
103356,Ford,Fiesta,Diesel,Manual,Used,5546,128.0,2013
166454,Audi,A3,Petrol,Automatic,Used,6334,60.0,2013
131877,Audi,A4,Hybrid,Manual,Used,9694,137.0,2013
150438,Ford,Fiesta,Diesel,Manual,Used,2951,153.0,2013
63125,Renault,Clio,Electric,Manual,Used,8422,106.0,2015
128759,Opel,Insignia,Diesel,Automatic,Demonstration,3809,74.0,2013
188405,Renault,Captur,Diesel,Automatic,Used,2897,177.0,2012
123956,Ford,Fiesta,Petrol,Automatic,Used,6151,125.0,2016
17095,Audi,Q5,Diesel,Manual,Used,19037,117.0,2019
130905,Mercedes-Benz,A-Class,Petrol,Manual,Used,6561,64.0,2012
55396,Skoda,Kodiaq,Diesel,Manual,Used,8818,119.0,2016
37026,Toyota,Yaris,Petrol,Automatic,Used,13141,118.0,2018
11033,Toyota,C-HR,Diesel,Manual,Used,11014,52.0,2018
145164,Audi,A4,Petrol,Semi-automatic,Used,7687,166.0,2012
67160,Opel,Insignia,Electric,Automatic,Used,11767,207.0,2019
137523,Renault,Kadjar,Diesel,Automatic,Used,3148,166.0,2011
131829,SEAT,Leon,Petrol,Automatic,Used,3909,161.0,2013
112283,Volkswagen,Polo,Hybrid,Manual,Used,7265,187.0,2014
66929,SEAT,Ibiza,Diesel,Manual,Used,10120,67.0,2020
113594,Volkswagen,Passat,Petrol,Manual,Used,5395,59.0,2013
24867,BMW,1 Series,Petrol,Manual,Demonstration,20969,94.0,2019
500,SEAT,Leon,Electric,Automatic,Used,21073,143.0,2021
500,BMW,3 Series,Diesel,Manual,Used,30636,102.0,2021
138521,Ford,Fiesta,Diesel,Automatic,Used,4332,77.0,2014
145271,SEAT,Leon,Diesel,Automatic,Used,3768,121.0,2012
136918,SEAT,Arona,Diesel,Manual,Used,5452,103.0,2013
89612,Opel,Astra,Diesel,Manual,Used,7372,151.0,2019
181623,BMW,5 Series,Hybrid,Manual,Used,6047,109.0,2013
2382,Peugeot,3008,Diesel,Manual,Demonstration,10005,50.0,2018
127674,Hyundai,i20,,Automatic,Used,5003,141.0,2015
52898,Toyota,C-HR,Diesel,Automatic,Used,13868,199.0,2019
58844,Renault,Kadjar,Diesel,Automatic,New,10383,127.0,2017
86469,Ford,Fiesta,Petrol,Manual,Used,7050,155.0,2017
500,Toyota,RAV4,Diesel,Automatic,Demonstration,21159,105.0,2019
66192,Opel,Mokka,Petrol,Automatic,Used,9996,155.0,2021
123023,BMW,X3,Petrol,Semi-automatic,Used,8885,75.0,2015
59718,Toyota,Yaris,Diesel,Automatic,Used,8036,114.0,2016
54511,Audi,A3,Petrol,Automatic,Used,14705,115.0,2017
500,Hyundai,i30,Diesel,Manual,Used,11425,135.0,2020
79011,Ford,Focus,Diesel,Automatic,Used,7141,88.0,2016
88104,Toyota,Corolla,Hybrid,Manual,Used,6923,50.0,2015
500,Skoda,Superb,Electric,Manual,Used,20758,135.0,2020
42185,Opel,Insignia,Diesel,Manual,Used,9453,134.0,2021
119688,Audi,A3,Petrol,Manual,New,17616,116.0,2017
149042,Toyota,Yaris,Diesel,Manual,Used,4727,148.0,2012
109302,Volkswagen,Golf,Petrol,Manual,Used,6682,99.0,2014
105224,Opel,Corsa,Petrol,Automatic,Used,6018,138.0,2016
59313,Ford,Mondeo,Diesel,Automatic,Used,11848,111.0,2018
22124,Skoda,Fabia,Electric,Automatic,Used,13729,115.0,2018
7156,Audi,A4,Petrol,Automatic,Demonstration,32611,144.0,2020
154625,SEAT,Ateca,Diesel,Manual,Used,3621,207.0,2011
98687,Ford,Focus,Electric,Automatic,Used,10215,158.0,2016
60327,Mercedes-Benz,C-Class,Petrol,Automatic,New,25923,152.0,2018
22363,Mercedes-Benz,C-Class,Diesel,Manual,Used,30794,150.0,2021
96631,Renault,Captur,Petrol,Semi-automatic,Used,3122,50.0,2012
53283,Audi,A4,Electric,Automatic,Demonstration,27481,143.0,2020
165120,Audi,A6,Hybrid,Manual,Used,6279,146.0,2011
224345,SEAT,Ateca,Diesel,Automatic,Used,3043,126.0,2013
16433,Audi,A4,Petrol,Manual,Used,23583,112.0,2020
56321,Ford,Mondeo,Electric,Automatic,Used,12072,86.0,2019
114023,Mercedes-Benz,GLC,Hybrid,Automatic,Used,18728,110.0,2021
81793,Ford,Focus,Diesel,Manual,Used,6761,73.0,2017
72633,Renault,Kadjar,Petrol,Automatic,Used,5741,171.0,2017
55458,Skoda,Octavia,Electric,Manual,Used,10684,178.0,2016
143489,Hyundai,i20,Diesel,Manual,Used,5462,197.0,2016
49431,Peugeot,3008,Petrol,Automatic,Used,7538,87.0,2016
134949,Volkswagen,Golf,Petrol,Automatic,Used,6000,93.0,2014
13426,Ford,Fiesta,Petrol,Manual,Used,15380,80.0,2020
113373,Audi,A3,Petrol,Automatic,Used,10664,77.0,2014
25162,SEAT,Leon,Diesel,Manual,Used,9726,66.0,2017
107009,Audi,Q5,Petrol,Manual,Used,13926,89.0,2018
80277,Hyundai,Kona,Diesel,Automatic,Used,7895,164.0,2016
32472,Audi,A3,Petrol,Manual,Used,16156,79.0,2017
208844,Skoda,Superb,Diesel,Manual,Used,2965,152.0,2011
102355,BMW,5 Series,Diesel,Automatic,Used,13270,185.0,2014
116711,Toyota,Corolla,Hybrid,Automatic,Used,7699,137.0,2015
134450,Toyota,RAV4,Petrol,Automatic,Used,5570,179.0,2015
46591,Peugeot,508,Diesel,Automatic,Used,10876,68.0,2020
500,Ford,Fiesta,Diesel,Automatic,Used,15921,104.0,2020
84337,Volkswagen,Golf,Petrol,Automatic,Used,10719,136.0,2018
116479,Renault,Kadjar,Hybrid,Manual,Used,3676,118.0,2014
153484,Opel,Mokka,Diesel,Manual,Used,3233,169.0,2011
41182,Hyundai,i30,Hybrid,,Used,11419,68.0,2019
500,Renault,Captur,Diesel,Manual,Used,10795,90.0,2020
96726,Skoda,Kodiaq,Petrol,Manual,Used,7907,106.0,2016
500,Hyundai,Tucson,Diesel,Automatic,Used,10559,106.0,2020
4996,Peugeot,308,Diesel,Automatic,Used,13316,83.0,2021
80469,Opel,Mokka,Hybrid,Automatic,Used,6708,105.0,2017
172591,Volkswagen,Tiguan,Diesel,Manual,Used,5148,96.0,2013
136314,BMW,X3,Hybrid,Manual,Used,7807,170.0,2011
95806,Opel,Astra,Diesel,Manual,Used,5857,67.0,2019
108140,Skoda,Fabia,Diesel,Manual,Used,8414,148.0,2017
134971,Volkswagen,Passat,Electric,Manual,Demonstration,4972,163.0,2012
126194,BMW,5 Series,Petrol,Semi-automatic,Used,7040,82.0,2011
500,Renault,Captur,Diesel,Manual,Used,10636,127.0,2021
129511,Peugeot,3008,Petrol,Automatic,Used,4272,149.0,2014
94195,Volkswagen,Golf,Diesel,Manual,Used,6540,126.0,2014
116977,Skoda,Superb,Electric,Automatic,Used,10602,130.0,2017
81217,Volkswagen,Passat,Diesel,Automatic,Used,10129,93.0,2015
500,Renault,Clio,Petrol,Automatic,Used,10696,160.0,2021
68177,Toyota,RAV4,Diesel,Manual,Used,10562,95.0,2018
95988,Toyota,RAV4,Petrol,Automatic,Demonstration,9740,124.0,2014
135299,SEAT,Ibiza,Hybrid,Manual,Used,4345,115.0,2013
64510,SEAT,Ateca,Petrol,Automatic,Demonstration,11547,168.0,2020
79103,Hyundai,i30,,Manual,Used,8058,198.0,2017
19234,SEAT,Leon,Diesel,Automatic,Demonstration,17182,97.0,2021
127180,Opel,Insignia,Diesel,Automatic,Used,4472,125.0,2014
105742,Peugeot,208,Electric,Automatic,Used,4421,53.0,2011
43714,SEAT,Ibiza,Diesel,Automatic,Used,11211,196.0,2020
140598,Toyota,Corolla,Petrol,Manual,Used,5670,109.0,2013
61251,Skoda,Kodiaq,Diesel,Automatic,Used,10916,116.0,2020
81203,Toyota,Yaris,Hybrid,Manual,Used,8303,114.0,2018
127932,Volkswagen,Tiguan,Petrol,Manual,Used,4393,112.0,2013
81134,Volkswagen,Golf,Petrol,Manual,Used,9793,80.0,2019
154758,BMW,5 Series,Electric,Manual,Used,9388,158.0,2011
113650,Skoda,Fabia,Hybrid,Manual,Used,5820,138.0,2015
109110,Renault,Megane,Petrol,Automatic,Used,5634,158.0,2014
76162,Mercedes-Benz,C-Class,Petrol,Manual,Used,18400,81.0,2018
76823,BMW,1 Series,Petrol,Automatic,Used,13674,92.0,2016
132664,Toyota,Corolla,Diesel,Manual,Used,4925,106.0,2017
160608,Peugeot,508,Diesel,Automatic,Used,4074,161.0,2016
75588,SEAT,Ateca,Petrol,Manual,Used,8344,136.0,2019
203945,Opel,Insignia,Petrol,Manual,Used,2782,71.0,2012
6127,Opel,Corsa,Diesel,Automatic,Used,9189,157.0,2018
115252,Volkswagen,Passat,Diesel,Automatic,Used,4433,76.0,2011
153745,Mercedes-Benz,GLC,Petrol,Semi-automatic,Used,6465,75.0,2011
61443,Toyota,C-HR,Diesel,Manual,Used,8716,119.0,2018
143063,Ford,Mondeo,Petrol,Automatic,Used,3913,68.0,2012
500,Renault,Clio,Petrol,Automatic,Used,9834,85.0,2019
190306,Renault,Captur,Diesel,,New,5234,191.0,2012
225397,Audi,A4,Diesel,Manual,Used,4602,167.0,2012
59835,Mercedes-Benz,GLC,Diesel,Manual,Used,29783,218.0,2021
187993,Renault,Kadjar,Diesel,Manual,Used,2304,126.0,2012
22914,BMW,1 Series,Petrol,,Used,27582,159.0,2021
90495,Opel,Astra,Petrol,Manual,Used,4747,101.0,2014
47538,Toyota,Corolla,Electric,Manual,Used,15507,97.0,2019
88696,Renault,Captur,Diesel,Automatic,Used,9568,169.0,2021
137680,Peugeot,3008,Petrol,Semi-automatic,Used,3887,,2012
104076,Volkswagen,Polo,Diesel,Automatic,Used,7357,158.0,2014
113756,Mercedes-Benz,C-Class,Petrol,Automatic,Used,13033,88.0,2017
71079,Audi,A3,Diesel,Manual,New,23506,132.0,2020
105323,Audi,A6,Petrol,Automatic,Used,9113,87.0,2013
125848,Mercedes-Benz,E-Class,Petrol,Manual,Used,8341,92.0,2013
87433,Hyundai,i30,Diesel,Manual,Used,6171,183.0,2015
137439,BMW,1 Series,Hybrid,Manual,Used,8303,53.0,2013
173629,Renault,Clio,Diesel,Manual,Used,2707,205.0,2013
121859,SEAT,Arona,Diesel,Automatic,Used,3844,146.0,2012
68138,SEAT,Leon,Petrol,Automatic,Used,11589,108.0,2020
48558,Mercedes-Benz,GLC,Petrol,Manual,Used,14546,116.0,2019
231417,Audi,Q5,Diesel,Manual,Used,5401,75.0,2012
101159,SEAT,Ateca,Diesel,Manual,Used,5657,85.0,2016
56608,Audi,A4,Diesel,Manual,Used,20133,115.0,2018
95115,Renault,Clio,Electric,Automatic,New,12497,111.0,2017
3200,Volkswagen,Golf,Petrol,Automatic,Used,17674,88.0,2021
500,Volkswagen,Tiguan,,Manual,Used,13372,102.0,2018
51582,Renault,Clio,Diesel,Manual,Demonstration,9925,53.0,2018
156030,SEAT,Leon,Electric,Automatic,Used,4854,63.0,2011
109269,Volkswagen,Polo,Electric,Automatic,Used,7087,62.0,2011
72444,Toyota,RAV4,Diesel,Automatic,Used,11746,201.0,2017
500,Volkswagen,Tiguan,Petrol,Manual,Used,14469,132.0,2020
92831,Hyundai,Tucson,Diesel,Automatic,Used,6566,151.0,2015
68526,Renault,Kadjar,Diesel,Manual,New,8875,113.0,2018
138395,Hyundai,Tucson,Electric,Automatic,Used,4938,,2013
75613,Hyundai,i30,Electric,Manual,Used,9306,163.0,2016
42006,Audi,A3,Diesel,Automatic,Used,19983,146.0,2019
32558,Peugeot,208,Electric,Manual,Used,11554,186.0,2018
150379,Mercedes-Benz,E-Class,Petrol,Automatic,Used,7181,119.0,2012
32033,Opel,Astra,Petrol,Manual,Used,8316,141.0,2020
500,Mercedes-Benz,E-Class,Petrol,Automatic,Used,38030,162.0,2021
99369,Opel,Corsa,Petrol,Manual,Used,5086,68.0,2016
129151,Toyota,Corolla,Hybrid,Automatic,Used,5552,125.0,2014
84183,Opel,Mokka,Diesel,Manual,Used,5363,50.0,2016
129737,BMW,1 Series,Petrol,Automatic,Used,16654,122.0,2019
100075,Audi,A6,Diesel,Automatic,Used,12781,111.0,2015
155227,Peugeot,208,Petrol,Manual,Used,2670,90.0,2011
150216,Skoda,Fabia,Diesel,Manual,Used,3359,87.0,2011
11017,Skoda,Superb,Petrol,Manual,Used,11543,136.0,2019
69006,Opel,Insignia,Petrol,Manual,Used,6686,73.0,2019
20981,Audi,A4,Diesel,Automatic,Used,22110,212.0,2019
130122,SEAT,Leon,Diesel,Manual,Used,3260,132.0,2012
131162,SEAT,Leon,Diesel,Manual,Used,3566,70.0,2012
70527,Toyota,RAV4,Petrol,Manual,Used,8261,138.0,2015
73712,SEAT,Ibiza,Diesel,Manual,Used,5252,152.0,2013
88797,Hyundai,Tucson,Diesel,Manual,Used,6198,126.0,2015
105567,Peugeot,208,Petrol,Automatic,Used,7337,81.0,2017
126894,Volkswagen,Passat,Hybrid,Manual,Used,8505,209.0,2014
204620,Ford,Mondeo,Petrol,Automatic,Used,3196,150.0,2012
131283,Ford,Kuga,Diesel,Automatic,Used,5882,68.0,2015
78339,Volkswagen,Polo,Electric,Manual,Used,12633,121.0,2018
140893,Mercedes-Benz,GLC,Petrol,Automatic,Demonstration,12790,116.0,2017
116600,Peugeot,3008,Petrol,Automatic,Used,4058,123.0,2014
122208,Ford,Fiesta,Petrol,Automatic,Used,5131,69.0,2014
74599,BMW,3 Series,Diesel,Manual,Used,15837,113.0,2017
204033,Audi,A3,Petrol,Automatic,Used,4784,84.0,2012
30088,Audi,A3,Petrol,Manual,Used,21177,98.0,2020
7310,Mercedes-Benz,C-Class,Diesel,Automatic,Used,26774,146.0,2020
185569,BMW,X3,Diesel,Manual,Used,5343,84.0,2011
500,Peugeot,3008,Diesel,Manual,Used,13210,102.0,2021
183672,Peugeot,508,Petrol,Automatic,Used,2994,157.0,2011
104484,Opel,Insignia,Diesel,Manual,Used,6009,70.0,2016
53371,SEAT,Arona,Petrol,Manual,Used,7843,83.0,2018
139803,Hyundai,Tucson,Petrol,Automatic,Used,4050,67.0,2014
82927,Toyota,Corolla,Diesel,Manual,Used,6231,70.0,2013
170704,Volkswagen,Passat,Diesel,Manual,Used,4408,111.0,2011
28803,Hyundai,i30,Diesel,Manual,Used,9086,142.0,2019
265179,Volkswagen,Polo,Diesel,Automatic,Used,2736,84.0,2011
95454,Volkswagen,Polo,Petrol,Automatic,Used,8365,152.0,2016
84126,Ford,Kuga,Petrol,Automatic,Used,7462,129.0,2015
500,Renault,Megane,Electric,Automatic,Used,17525,68.0,2021
60689,Volkswagen,Passat,Hybrid,Automatic,Used,16906,138.0,2021
32749,Audi,Q5,Diesel,Automatic,Demonstration,26563,182.0,2019
17303,Audi,A4,Petrol,Automatic,Used,20021,50.0,2019
101770,Ford,Fiesta,Petrol,Automatic,Used,7962,215.0,2016
142740,Hyundai,i30,Petrol,Automatic,Used,5362,96.0,2014
172188,Audi,Q5,Diesel,Manual,Used,6004,50.0,2012
15691,Mercedes-Benz,C-Class,Diesel,Manual,Used,25853,121.0,2021
110572,BMW,1 Series,Petrol,Manual,Demonstration,11465,146.0,2015
113121,Mercedes-Benz,E-Class,Petrol,Manual,Used,11696,96.0,2015
161774,BMW,1 Series,Diesel,Semi-automatic,Used,6371,120.0,2012
134871,Skoda,Kodiaq,Diesel,Automatic,Used,4885,218.0,2014
113306,Opel,Mokka,Petrol,Automatic,Used,6359,135.0,2017
106975,Opel,Mokka,Petrol,Automatic,Used,4740,258.0,2015
46412,Peugeot,208,Petrol,Automatic,Used,8878,183.0,2017
129950,Skoda,Superb,Diesel,Automatic,Used,3891,124.0,2013
191382,BMW,3 Series,Diesel,Manual,Used,5259,118.0,2011
500,Ford,Fiesta,Petrol,Manual,New,18146,100.0,2020
42674,Audi,A3,Petrol,Manual,Used,10561,120.0,2015
152140,Peugeot,3008,Diesel,Manual,Used,3993,133.0,2014
173204,Audi,A6,Petrol,Manual,Used,6259,90.0,2014
15718,BMW,X3,Petrol,Manual,Used,18806,50.0,2018
78516,Renault,Clio,Petrol,Manual,Used,6315,170.0,2017
91016,Opel,Corsa,Diesel,Manual,Used,4151,153.0,2015
5871,BMW,X3,Petrol,Automatic,Used,23482,66.0,2021
40694,Renault,Kadjar,Hybrid,Manual,Used,9610,122.0,2020
89750,Mercedes-Benz,GLC,Diesel,Automatic,Used,12388,168.0,2013
21247,Toyota,Yaris,Diesel,Manual,Used,13989,154.0,2018
4456,Peugeot,308,Diesel,Semi-automatic,Used,15707,84.0,2021
84912,Ford,Focus,Diesel,Automatic,Used,7089,169.0,2016
125592,Skoda,Kodiaq,Hybrid,Automatic,Used,4500,121.0,2011
177638,Skoda,Octavia,Hybrid,Automatic,Used,4340,138.0,2012
45385,SEAT,Arona,Diesel,Automatic,Used,9209,86.0,2018
15236,Volkswagen,Golf,Electric,Manual,Used,17549,50.0,2020
159893,Audi,A3,Diesel,Manual,Used,6384,71.0,2012
70488,Mercedes-Benz,GLC,Petrol,Automatic,Used,18068,150.0,2017
119312,Renault,Megane,Petrol,Manual,Used,3661,101.0,2016
87330,Volkswagen,Polo,Diesel,Manual,Used,6504,137.0,2014
26091,Skoda,Superb,Petrol,Automatic,Used,9366,176.0,2017
19157,Renault,Megane,Petrol,Manual,Used,10249,99.0,2020
137108,Hyundai,Tucson,Diesel,Automatic,Used,4570,103.0,2013
121574,Audi,A4,Hybrid,Manual,Used,8546,50.0,2011
71429,Volkswagen,Polo,Diesel,Manual,Used,6639,50.0,2014
126380,Renault,Megane,Diesel,Manual,Used,3918,50.0,2014
33478,Volkswagen,Golf,Hybrid,Manual,Used,10977,137.0,2018
39162,Volkswagen,Polo,Diesel,Automatic,Used,9441,111.0,2016
